episode,cue_index,turn_index,start,end,speaker,dialogue,confidence,basis,notes,language,english_subtitle,speaker_candidates
S02E02,513,1,"00:32:26,320","00:32:27,726",LOUIS DE POINTE DU LAC,"phase of the moon, name of the maker.",uncertain,best contextual candidate from text-only sources,recognition_margin=0.76; no episode audio used,English,,DANIEL MOLLOY | ARMAND | SANTIAGO
S02E02,514,1,"00:32:27,750","00:32:30,390",DANIEL MOLLOY,I don't really need...,uncertain,best contextual candidate from text-only sources,recognition_margin=0.41; no episode audio used,English,,LOUIS DE POINTE DU LAC | ARMAND | SANTIAGO
S02E02,514,2,"00:32:27,750","00:32:30,390",ARMAND,D'you both have the same maker?,uncertain,best contextual candidate from text-only sources,recognition_margin=0.10; no episode audio used,English,,LOUIS DE POINTE DU LAC | SANTIAGO | DANIEL MOLLOY
S02E02,515,1,"00:32:30,420","00:32:32,340",DANIEL MOLLOY,We did. Yeah.,uncertain,best contextual candidate from text-only sources,recognition_margin=0.18; no episode audio used,English,,LOUIS DE POINTE DU LAC | SANTIAGO | ARMAND
S02E02,516,1,"00:32:32,390","00:32:34,400",LOUIS DE POINTE DU LAC,His name was Bruce.,uncertain,best contextual candidate from text-only sources,recognition_margin=0.81; no episode audio used,English,,ARMAND | DANIEL MOLLOY | SANTIAGO
S02E02,517,1,"00:32:34,453","00:32:35,520",ARMAND,Bruce?,uncertain,best contextual candidate from text-only sources,recognition_margin=0.05; no episode audio used,English,,DANIEL MOLLOY | LOUIS DE POINTE DU LAC | SANTIAGO
S02E02,518,1,"00:32:38,080","00:32:39,740",DANIEL MOLLOY,Is he Scottish?,uncertain,best contextual candidate from text-only sources,recognition_margin=0.05; no episode audio used,English,,LOUIS DE POINTE DU LAC | SANTIAGO | CLAUDIA
S02E02,519,1,"00:32:39,790","00:32:41,460",LOUIS DE POINTE DU LAC,He said he was from Copenhagen.,uncertain,best contextual candidate from text-only sources,recognition_margin=0.45; no episode audio used,English,,ARMAND | SANTIAGO | DANIEL MOLLOY
S02E02,520,1,"00:32:41,510","00:32:43,400",DANIEL MOLLOY,We met him on the road just outside of...,uncertain,best contextual candidate from text-only sources,recognition_margin=0.47; no episode audio used,English,,LOUIS DE POINTE DU LAC | ARMAND | SANTIAGO
S02E02,521,1,"00:32:43,450","00:32:46,010",ARMAND,Chicago.,uncertain,best contextual candidate from text-only sources,recognition_margin=0.05; no episode audio used,English,,DANIEL MOLLOY | LOUIS DE POINTE DU LAC | SANTIAGO
S02E02,521,2,"00:32:43,450","00:32:46,010",LOUIS DE POINTE DU LAC,We traveled a lot.,uncertain,best contextual candidate from text-only sources,recognition_margin=0.77; no episode audio used,English,,DANIEL MOLLOY | SANTIAGO | CLAUDIA
S02E02,522,1,"00:32:46,060","00:32:49,010",LOUIS DE POINTE DU LAC,"As you do, when the kills pile up.",uncertain,best contextual candidate from text-only sources,recognition_margin=0.47; no episode audio used,English,,DANIEL MOLLOY | ARMAND | SANTIAGO
S02E02,523,1,"00:32:49,060","00:32:50,620",LOUIS DE POINTE DU LAC,We don't like to talk about him much.,uncertain,best contextual candidate from text-only sources,recognition_margin=0.95; no episode audio used,English,,DANIEL MOLLOY | ARMAND | SANTIAGO
S02E02,524,1,"00:32:50,677","00:32:53,750",LOUIS DE POINTE DU LAC,He threw himself into a fire in front of us.,uncertain,best contextual candidate from text-only sources,recognition_margin=0.58; no episode audio used,English,,ARMAND | SANTIAGO | DANIEL MOLLOY
S02E02,525,1,"00:32:55,390","00:32:58,250",DANIEL MOLLOY,"And once again, Santiago,",uncertain,best contextual candidate from text-only sources,recognition_margin=0.76; no episode audio used,English,,ARMAND | LOUIS DE POINTE DU LAC | SANTIAGO
S02E02,526,1,"00:32:58,300","00:33:01,720",DANIEL MOLLOY,it seems you've missed the vein and drawn air instead.,uncertain,best contextual candidate from text-only sources,recognition_margin=0.76; no episode audio used,English,,ARMAND | LOUIS DE POINTE DU LAC | SANTIAGO
S02E02,527,1,"00:33:01,770","00:33:04,260",LOUIS DE POINTE DU LAC,Hmm!,uncertain,best contextual candidate from text-only sources,recognition_margin=0.36; no episode audio used,English,,DANIEL MOLLOY | ARMAND | SANTIAGO
S02E02,527,2,"00:33:01,770","00:33:04,260",DANIEL MOLLOY,I got a question.,uncertain,best contextual candidate from text-only sources,recognition_margin=2.42; no episode audio used,English,,LOUIS DE POINTE DU LAC | ARMAND | SANTIAGO
S02E02,528,1,"00:33:04,310","00:33:07,220",LOUIS DE POINTE DU LAC,Who's that handsome man on the wall up there?,uncertain,best contextual candidate from text-only sources,recognition_margin=1.05; no episode audio used,English,,DANIEL MOLLOY | ARMAND | SANTIAGO
S02E02,529,1,"00:33:07,270","00:33:10,470",ARMAND,Ah! With us in spirit always.,uncertain,best contextual candidate from text-only sources,recognition_margin=0.44; no episode audio used,English,,SANTIAGO | LOUIS DE POINTE DU LAC | DANIEL MOLLOY
S02E02,530,1,"00:33:10,520","00:33:13,940",ARMAND,Our co-founder and the finest actor ever to walk our stage.,uncertain,best contextual candidate from text-only sources,recognition_margin=0.62; no episode audio used,English,,LOUIS DE POINTE DU LAC | DANIEL MOLLOY | SANTIAGO
S02E02,531,1,"00:33:15,390","00:33:17,350",LOUIS DE POINTE DU LAC,Lestat de Lioncourt.,uncertain,best contextual candidate from text-only sources,recognition_margin=0.37; no episode audio used,English,,ARMAND | DANIEL MOLLOY | SANTIAGO
S02E02,532,1,"00:33:19,740","00:33:23,440",LOUIS DE POINTE DU LAC,Should have seen that coming. Did not see that one coming.,uncertain,best contextual candidate from text-only sources,recognition_margin=1.60; no episode audio used,English,,DANIEL MOLLOY | ARMAND | SANTIAGO
S02E02,533,1,"00:33:24,120","00:33:25,860",DANIEL MOLLOY,"Big red flag, huh?",uncertain,best contextual candidate from text-only sources,recognition_margin=0.51; no episode audio used,English,,LOUIS DE POINTE DU LAC | ARMAND | SANTIAGO
S02E02,534,1,"00:33:25,910","00:33:27,550",ARMAND,The biggest.,uncertain,best contextual candidate from text-only sources,recognition_margin=0.10; no episode audio used,English,,LOUIS DE POINTE DU LAC | SANTIAGO | CLAUDIA
S02E02,534,2,"00:33:25,910","00:33:27,550",LOUIS DE POINTE DU LAC,You must understand...,uncertain,best contextual candidate from text-only sources,recognition_margin=1.26; no episode audio used,English,,DANIEL MOLLOY | SANTIAGO | ARMAND
S02E02,535,1,"00:33:27,600","00:33:31,460",LOUIS DE POINTE DU LAC,"Oh, I understand.",uncertain,best contextual candidate from text-only sources,recognition_margin=0.77; no episode audio used,English,,DANIEL MOLLOY | ARMAND | SANTIAGO
S02E02,535,2,"00:33:27,600","00:33:31,460",DANIEL MOLLOY,"In a community as small as ours,",uncertain,best contextual candidate from text-only sources,recognition_margin=0.26; no episode audio used,English,,ARMAND | SANTIAGO | LOUIS DE POINTE DU LAC
S02E02,536,1,"00:33:31,500","00:33:34,040",DANIEL MOLLOY,"such crossings of immortal paths is expected,",uncertain,best contextual candidate from text-only sources,recognition_margin=0.26; no episode audio used,English,,ARMAND | SANTIAGO | LOUIS DE POINTE DU LAC
S02E02,537,1,"00:33:34,096","00:33:36,000",DANIEL MOLLOY,perhaps more common than you would think.,uncertain,best contextual candidate from text-only sources,recognition_margin=0.26; no episode audio used,English,,ARMAND | SANTIAGO | LOUIS DE POINTE DU LAC
S02E02,538,1,"00:33:36,056","00:33:37,560",LOUIS DE POINTE DU LAC,And Juan looked up at the painting,uncertain,best contextual candidate from text-only sources,recognition_margin=0.21; no episode audio used,English,,ARMAND | DANIEL MOLLOY | SANTIAGO
S02E02,539,1,"00:33:37,610","00:33:40,380",LOUIS DE POINTE DU LAC,and saw that Theresa's dead husband was Roberto.,uncertain,best contextual candidate from text-only sources,recognition_margin=0.21; no episode audio used,English,,ARMAND | DANIEL MOLLOY | SANTIAGO
S02E02,540,1,"00:33:40,435","00:33:43,200",ARMAND,He had eloped with his enemy's widow.,uncertain,best contextual candidate from text-only sources,recognition_margin=0.18; no episode audio used,English,,DANIEL MOLLOY | SANTIAGO | LOUIS DE POINTE DU LAC
S02E02,541,1,"00:33:43,250","00:33:47,000",DANIEL MOLLOY,"It's a telenovela! I mean, come on!",uncertain,best contextual candidate from text-only sources,recognition_margin=0.16; no episode audio used,English,,LOUIS DE POINTE DU LAC | ARMAND | SANTIAGO
S02E02,542,1,"00:33:47,050","00:33:52,600",DANIEL MOLLOY,Lestat's painting on the wall! Are you kidding me? Really?,uncertain,best contextual candidate from text-only sources,recognition_margin=0.26; no episode audio used,English,,SANTIAGO | ARMAND | LOUIS DE POINTE DU LAC
S02E02,543,1,"00:33:52,656","00:33:54,730",LOUIS DE POINTE DU LAC,"Oh, and that means...",uncertain,best contextual candidate from text-only sources,recognition_margin=0.45; no episode audio used,English,,ARMAND | DANIEL MOLLOY | SANTIAGO
S02E02,544,1,"00:33:54,780","00:33:57,560",DANIEL MOLLOY,That means you knew Lestat before he did!,high,exact dialogue match to an attributed source,,English,,
S02E02,545,1,"00:33:57,610","00:34:00,860",LOUIS DE POINTE DU LAC,"Yes, Armand knew Lestat.",uncertain,best contextual candidate from text-only sources,recognition_margin=0.49; no episode audio used,English,,DANIEL MOLLOY | ARMAND | SANTIAGO
S02E02,545,2,"00:33:57,610","00:34:00,860",ARMAND,Wait a minute.,uncertain,best contextual candidate from text-only sources,recognition_margin=0.12; no episode audio used,English,,DANIEL MOLLOY | SANTIAGO | CLAUDIA
S02E02,546,1,"00:34:00,914","00:34:03,280",LOUIS DE POINTE DU LAC,"And yes, he was briefly with Lestat.",uncertain,best contextual candidate from text-only sources,recognition_margin=0.33; no episode audio used,English,,DANIEL MOLLOY | ARMAND | SANTIAGO
S02E02,547,1,"00:34:03,333","00:34:06,010",DANIEL MOLLOY,You both fucked Lestat?!,uncertain,best contextual candidate from text-only sources,recognition_margin=0.07; no episode audio used,English,,LOUIS DE POINTE DU LAC | ARMAND | SANTIAGO
S02E02,547,2,"00:34:03,333","00:34:06,010",ARMAND,A hundred plus years apart.,uncertain,best contextual candidate from text-only sources,recognition_margin=0.10; no episode audio used,English,,LOUIS DE POINTE DU LAC | SANTIAGO | CLAUDIA
S02E02,548,1,"00:34:06,050","00:34:08,180",LOUIS DE POINTE DU LAC,They were not compatible.,uncertain,best contextual candidate from text-only sources,recognition_margin=0.23; no episode audio used,English,,ARMAND | DANIEL MOLLOY | SANTIAGO
S02E02,548,2,"00:34:06,050","00:34:08,180",DANIEL MOLLOY,He tasted like vermouth,uncertain,best contextual candidate from text-only sources,recognition_margin=0.33; no episode audio used,English,,ARMAND | SANTIAGO | LOUIS DE POINTE DU LAC
S02E02,549,1,"00:34:08,200","00:34:09,370",DANIEL MOLLOY,and annihilation.,uncertain,best contextual candidate from text-only sources,recognition_margin=0.33; no episode audio used,English,,ARMAND | SANTIAGO | LOUIS DE POINTE DU LAC
S02E02,550,1,"00:34:09,423","00:34:11,290",LOUIS DE POINTE DU LAC,You shared a boyfriend!,uncertain,best contextual candidate from text-only sources,recognition_margin=0.16; no episode audio used,English,,ARMAND | DANIEL MOLLOY | SANTIAGO
S02E02,551,1,"00:34:11,340","00:34:12,910",ARMAND,This is great!,uncertain,best contextual candidate from text-only sources,recognition_margin=0.05; no episode audio used,English,,DANIEL MOLLOY | LOUIS DE POINTE DU LAC | SANTIAGO
S02E02,552,1,"00:34:12,960","00:34:14,500",ARMAND,I fucked Santiago too.,uncertain,best contextual candidate from text-only sources,recognition_margin=0.34; no episode audio used,English,,DANIEL MOLLOY | LOUIS DE POINTE DU LAC | SANTIAGO
S02E02,553,1,"00:34:14,550","00:34:17,710",ARMAND,"And Celeste, and Estelle. Even had an aerobic evening",uncertain,best contextual candidate from text-only sources,recognition_margin=0.03; no episode audio used,English,,DANIEL MOLLOY | SANTIAGO | LOUIS DE POINTE DU LAC
S02E02,554,1,"00:34:17,760","00:34:19,900",ARMAND,with Tuan and Quang Pham in the back row of a cinema,uncertain,best contextual candidate from text-only sources,recognition_margin=0.03; no episode audio used,English,,DANIEL MOLLOY | SANTIAGO | LOUIS DE POINTE DU LAC
S02E02,555,1,"00:34:19,950","00:34:22,630",ARMAND,"watching 'Now, Voyager'.",uncertain,best contextual candidate from text-only sources,recognition_margin=0.03; no episode audio used,English,,DANIEL MOLLOY | SANTIAGO | LOUIS DE POINTE DU LAC
S02E02,555,2,"00:34:19,950","00:34:22,630",LOUIS DE POINTE DU LAC,Did you?,uncertain,best contextual candidate from text-only sources,recognition_margin=0.39; no episode audio used,English,,DANIEL MOLLOY | SANTIAGO | ARMAND
S02E02,556,1,"00:34:22,680","00:34:25,680",ARMAND,"It's repertory theatre, Mr. Molloy. It's how one endures.",uncertain,best contextual candidate from text-only sources,recognition_margin=1.05; no episode audio used,English,,LOUIS DE POINTE DU LAC | SANTIAGO | CELESTE
S02E02,557,1,"00:34:25,730","00:34:28,420",DANIEL MOLLOY,"Lestat's appearance is important,",high,direct-address response context,,English,,
S02E02,558,1,"00:34:28,470","00:34:30,560",DANIEL MOLLOY,"just not in the way you think it is, Daniel.",high,direct-address response context,,English,,
S02E02,559,1,"00:34:30,611","00:34:33,200",DANIEL MOLLOY,"Oh, I'm done thinking.",high,direct-address response context,,English,,
S02E02,560,1,"00:34:33,250","00:34:35,980",DANIEL MOLLOY,"Bring me the tequila and some popcorn,",uncertain,best contextual candidate from text-only sources,recognition_margin=0.28; no episode audio used,English,,LOUIS DE POINTE DU LAC | ARMAND | SANTIAGO
S02E02,561,1,"00:34:36,020","00:34:38,340",DANIEL MOLLOY,"let's flip to channel 300-something,",uncertain,best contextual candidate from text-only sources,recognition_margin=0.28; no episode audio used,English,,LOUIS DE POINTE DU LAC | ARMAND | SANTIAGO
S02E02,562,1,"00:34:38,390","00:34:40,810",DANIEL MOLLOY,it's a Univision night!,uncertain,best contextual candidate from text-only sources,recognition_margin=0.28; no episode audio used,English,,LOUIS DE POINTE DU LAC | ARMAND | SANTIAGO
S02E02,563,1,"00:34:41,280","00:34:42,970",LOUIS DE POINTE DU LAC,I saw his stupid face up there,uncertain,best contextual candidate from text-only sources,recognition_margin=1.25; no episode audio used,English,,DANIEL MOLLOY | ARMAND | SANTIAGO
S02E02,564,1,"00:34:43,020","00:34:44,216",LOUIS DE POINTE DU LAC,and had to think of something quick.,uncertain,best contextual candidate from text-only sources,recognition_margin=1.25; no episode audio used,English,,DANIEL MOLLOY | ARMAND | SANTIAGO
S02E02,565,1,"00:34:44,240","00:34:45,667",LOUIS DE POINTE DU LAC,You couldn't make up a name?,uncertain,best contextual candidate from text-only sources,recognition_margin=2.24; no episode audio used,English,,ARMAND | DANIEL MOLLOY | SANTIAGO
S02E02,566,1,"00:34:46,300","00:34:48,070",DANIEL MOLLOY,Best lies got some truth to 'em.,uncertain,best contextual candidate from text-only sources,recognition_margin=0.11; no episode audio used,English,,LOUIS DE POINTE DU LAC | SANTIAGO | ARMAND
S02E02,567,1,"00:34:48,120","00:34:50,060",LOUIS DE POINTE DU LAC,And that's the only other vampire I knew.,uncertain,best contextual candidate from text-only sources,recognition_margin=0.33; no episode audio used,English,,DANIEL MOLLOY | ARMAND | SANTIAGO
S02E02,568,1,"00:34:51,214","00:34:52,840",LOUIS DE POINTE DU LAC,It's gonna be fine.,uncertain,best contextual candidate from text-only sources,recognition_margin=0.37; no episode audio used,English,,DANIEL MOLLOY | ARMAND | SANTIAGO
S02E02,568,2,"00:34:51,214","00:34:52,840",ARMAND,Fine?,uncertain,best contextual candidate from text-only sources,recognition_margin=0.05; no episode audio used,English,,DANIEL MOLLOY | SANTIAGO | LOUIS DE POINTE DU LAC
S02E02,569,1,"00:34:52,890","00:34:55,160",LOUIS DE POINTE DU LAC,"Yeah, fine. What about Lestat?",uncertain,best contextual candidate from text-only sources,recognition_margin=0.30; no episode audio used,English,,DANIEL MOLLOY | SANTIAGO | ARMAND
S02E02,570,1,"00:34:55,210","00:34:57,720",ARMAND,He's 100-something-year-old painting in a frame.,uncertain,best contextual candidate from text-only sources,recognition_margin=0.33; no episode audio used,English,,DANIEL MOLLOY | SANTIAGO | LOUIS DE POINTE DU LAC
S02E02,571,1,"00:34:57,770","00:34:59,420",LOUIS DE POINTE DU LAC,They got a fucking shrine!,uncertain,best contextual candidate from text-only sources,recognition_margin=0.35; no episode audio used,English,,DANIEL MOLLOY | ARMAND | SANTIAGO
S02E02,572,1,"00:34:59,450","00:35:00,681",LOUIS DE POINTE DU LAC,What if they find out we killed him?,high,exact dialogue match to an attributed source,,English,,
S02E02,573,1,"00:35:00,682","00:35:02,990",LOUIS DE POINTE DU LAC,One of us would have to tell them.,uncertain,best contextual candidate from text-only sources,recognition_margin=0.07; no episode audio used,English,,ARMAND | DANIEL MOLLOY | SANTIAGO
